epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.694962219730316,5.7431475,4.438,13.83
1,6.3099837562804195,4.75010375,13.14,31.548
2,5.952413823795386,3.91538,23.224,46.994
3,5.650358988243283,3.33672875,32.788,58.744
4,5.427521454179093,3.02439875,37.59,63.7
5,5.252424944934698,2.7843475,42.242,68.422
6,5.1220254577448445,2.6095775,45.64,71.646
7,5.030168774149637,2.62672875,47.648,73.728
8,4.967008209619171,2.412181875,49.594,75.408
9,4.894641827555586,2.2765825,51.482,77.168
10,4.852778224633497,2.326419375,51.95,77.51
11,4.816120391173587,2.29102875,52.772,78.214
12,4.789597373156891,2.151394375,53.838,79.208
13,4.77453926469744,2.206826875,53.838,79.182
14,4.766445781720341,2.151660625,54.324,79.548
15,4.756001148229593,2.222068125,54.602,79.522
16,4.737226034189773,2.09896375,55.114,79.828
17,4.722084528297701,2.274465,54.142,79.522
18,4.7300306415090985,2.19650375,54.316,79.75
19,4.727528905068164,2.131795625,54.374,79.99
20,4.700457391639799,2.08050625,54.934,79.96
21,4.681078657973884,2.106421875,55.068,79.93
22,4.6617649714183775,2.129434375,56.284,81.03
23,4.6682342675697175,2.09386,56.434,81.244
24,4.658690660575587,2.15744125,56.828,81.428
25,4.640181422674259,2.0705075,56.466,81.474
26,4.626604909365179,2.036895625,57.32,81.782
27,4.6149726351344365,1.925165,58.142,82.418
28,4.596433425309335,2.04773875,57.364,81.934
29,4.602805128534877,2.024738125,57.784,82.358
30,4.583898963026858,2.116470625,57.58,82.058
31,4.583913416995406,2.010054375,57.946,82.1
32,4.583005138276781,1.996310625,58.238,82.43
33,4.575566562623432,2.03746875,57.77,82.222
34,4.572074957072098,2.007413125,57.676,82.052
35,4.568637283951958,1.989355,58.16,82.538
36,4.567341537548953,2.0134575,57.622,82.074
37,4.561500701862373,2.01659625,58.332,82.46
38,4.542089675925617,2.062916875,57.8,82.192
39,4.544503190203234,1.998305625,58.958,83.236
40,4.540185684233067,1.975299375,58.236,82.652
41,4.531044754999622,2.01077625,59.228,83.138
42,4.526045934460073,2.0868375,58.88,83.242
43,4.524265325442217,2.103003125,58.848,82.88
44,4.529954493683003,2.0494775,58.592,82.772
45,4.513125819156596,2.028821875,59.288,83.276
46,4.517842191858527,2.031048125,58.336,82.654
47,4.508682350045687,1.921974375,58.958,83.238
48,4.514221552785835,1.9882375,59.402,83.434
49,4.5064578505826764,1.9905925,58.99,83.28
50,4.499178854780057,1.973924375,59.614,83.55
51,4.497835026050331,1.954480625,59.31,83.41
52,4.498061076853228,2.07003125,58.384,83.03
53,4.50181211171325,1.995526875,58.91,83.268
54,4.4916268488376785,1.9703875,59.628,83.658
55,4.491117794990825,1.911913125,59.586,83.662
56,4.496636137070029,1.843851875,59.922,83.51
57,4.473245938944523,1.903865,59.338,83.542
58,4.477870404178391,2.002493125,59.662,83.576
59,4.4734578404896785,1.95088375,59.568,83.752
